Agric,Agric,1.0
Agric,Food,0.4528728389769796
Agric,Soda,0.27878237049685756
Agric,Beer,0.29465415631140573
Agric,Smoke,0.22523282551709906
Agric,Toys,0.3769144160241358
Agric,Fun,0.4241903709876443
Agric,Books,0.4251570477010843
Agric,Hshld,0.47425933981322427
Agric,Clths,0.4257486168984396
Agric,Hlth,0.4093286586088323
Agric,MedEq,0.4703974405230571
Agric,Drugs,0.44284070435339545
Agric,Chems,0.47064733706962275
Agric,Rubbr,0.4097409870022975
Agric,Txtls,0.4024805443375068
Agric,BldMt,0.4871474649441112
Agric,Cnstr,0.4324871125597691
Agric,Steel,0.4667943493195879
Agric,FabPr,0.39142027385852873
Agric,Mach,0.5011531014337108
Agric,ElcEq,0.4616246664023135
Agric,Autos,0.45550772585589716
Agric,Aero,0.40831607043539814
Agric,Ships,0.3537808227773179
Agric,Guns,0.2974294368811499
Agric,Gold,0.17654018534675775
Agric,Mines,0.36180027948185406
Agric,Coal,0.2807724401336214
Agric,Oil,0.4099085936432266
Agric,Util,0.3844885421261354
Agric,Telcm,0.44808273590336806
Agric,PerSv,0.4276132310151819
Agric,BusSv,0.49238192977254414
Agric,Comps,0.46374304448466114
Agric,Chips,0.46680425273080034
Agric,LabEq,0.46438269173759505
Agric,Paper,0.45148194065976094
Agric,Boxes,0.37213486292571885
Agric,Trans,0.46812792348928345
Agric,Whlsl,0.5071103384605314
Agric,Rtail,0.4798937993194352
Agric,Meals,0.45528753231402835
Agric,Banks,0.4683383433869663
Agric,Insur,0.4406423011849032
Agric,RlEst,0.3897208323616034
Agric,Fin,0.4846843951619485
Agric,Other,0.38722652535203367
Food,Agric,0.4528728389769796
Food,Food,1.0
Food,Soda,0.45716443739027157
Food,Beer,0.4872737805453715
Food,Smoke,0.39447385661269524
Food,Toys,0.5863228194811145
Food,Fun,0.652040629613801
Food,Books,0.6582417832420936
Food,Hshld,0.7330195525762931
Food,Clths,0.677527092272834
Food,Hlth,0.5963343951466616
Food,MedEq,0.6887074178433498
Food,Drugs,0.6557523245062582
Food,Chems,0.7301505717396385
Food,Rubbr,0.6295022412733438
Food,Txtls,0.6065644054728127
Food,BldMt,0.7346245422138422
Food,Cnstr,0.6459597423141521
Food,Steel,0.6966867943443442
Food,FabPr,0.5610666174532971
Food,Mach,0.7557009792864728
Food,ElcEq,0.6885454854467937
Food,Autos,0.7261658727344361
Food,Aero,0.6277142116120055
Food,Ships,0.5265072682793781
Food,Guns,0.45707470431022135
Food,Gold,0.20730762607455344
Food,Mines,0.4974752334497959
Food,Coal,0.416294010059517
Food,Oil,0.5774711209490389
Food,Util,0.6624835124421725
Food,Telcm,0.6859036719846685
Food,PerSv,0.6438541879141388
Food,BusSv,0.7286299607455575
Food,Comps,0.6888902299780932
Food,Chips,0.6841815980625896
Food,LabEq,0.688024134197528
Food,Paper,0.711239194351979
Food,Boxes,0.6045128830082642
Food,Trans,0.7213228396184791
Food,Whlsl,0.7495503812721663
Food,Rtail,0.7522566709295819
Food,Meals,0.694885721152972
Food,Banks,0.7238581775156835
Food,Insur,0.7164793773091404
Food,RlEst,0.57434806051196
Food,Fin,0.7346915769297783
Food,Other,0.5661067299869169
Soda,Agric,0.27878237049685756
Soda,Food,0.45716443739027157
Soda,Soda,1.0
Soda,Beer,0.3363545436083111
Soda,Smoke,0.2549755155534734
Soda,Toys,0.35244576971755337
Soda,Fun,0.38694551574318314
Soda,Books,0.3959356702722835
Soda,Hshld,0.438755483415775
Soda,Clths,0.4057844707971335
Soda,Hlth,0.36385166438324745
Soda,MedEq,0.42354687328897056
Soda,Drugs,0.4057825086838373
Soda,Chems,0.43777863745969364
Soda,Rubbr,0.37358358983891704
Soda,Txtls,0.3697408999681993
Soda,BldMt,0.4400411279261448
Soda,Cnstr,0.3828343171785633
Soda,Steel,0.41399012344288094
Soda,FabPr,0.3300808735905862
Soda,Mach,0.4437101124929034
Soda,ElcEq,0.4143646938037955
Soda,Autos,0.4281394297138401
Soda,Aero,0.3792849539612348
Soda,Ships,0.31281600626481987
Soda,Guns,0.27663848431927124
Soda,Gold,0.11212134263505832
Soda,Mines,0.2936482190015929
Soda,Coal,0.2443871020046125
Soda,Oil,0.33622422179982864
Soda,Util,0.4107051246897993
Soda,Telcm,0.40965433460874506
Soda,PerSv,0.38519684668340465
Soda,BusSv,0.43120961966737126
Soda,Comps,0.4161807762421688
Soda,Chips,0.40890043780909535
Soda,LabEq,0.4142863241042779
Soda,Paper,0.419809141007226
Soda,Boxes,0.37240460013796406
Soda,Trans,0.4254943885824049
Soda,Whlsl,0.44714526316413195
Soda,Rtail,0.4475085153313104
Soda,Meals,0.4262941813742857
Soda,Banks,0.43187106718455726
Soda,Insur,0.42669663291533033
Soda,RlEst,0.3354396572646927
Soda,Fin,0.4366688787230381
Soda,Other,0.3363306885330931
Beer,Agric,0.29465415631140573
Beer,Food,0.4872737805453715
Beer,Soda,0.3363545436083111
Beer,Beer,1.0
Beer,Smoke,0.27617224163149967
Beer,Toys,0.39935204019843795
Beer,Fun,0.42113253238321546
Beer,Books,0.4032997156948186
Beer,Hshld,0.47137013314842974
Beer,Clths,0.438856682772519
Beer,Hlth,0.39898857704520835
Beer,MedEq,0.4736534134006831
Beer,Drugs,0.44162102063697267
Beer,Chems,0.4747645635763659
Beer,Rubbr,0.4080112164165548
Beer,Txtls,0.3925425289123984
Beer,BldMt,0.47027858597001665
Beer,Cnstr,0.40160720306872405
Beer,Steel,0.4334585828577912
Beer,FabPr,0.3460620752084677
Beer,Mach,0.4782595962930397
Beer,ElcEq,0.4420924028031523
Beer,Autos,0.45929860067495004
Beer,Aero,0.4253541711922887
Beer,Ships,0.3316333525841522
Beer,Guns,0.3030593790345174
Beer,Gold,0.14100088307159922
Beer,Mines,0.3111482141895067
Beer,Coal,0.25474418302524293
Beer,Oil,0.37528929604639544
Beer,Util,0.4364757937593964
Beer,Telcm,0.44662787714535535
Beer,PerSv,0.4241221221566532
Beer,BusSv,0.47867546403778766
Beer,Comps,0.4633952601560183
Beer,Chips,0.4563989771918233
Beer,LabEq,0.4549151710508038
Beer,Paper,0.44695182520316107
Beer,Boxes,0.372866650285213
Beer,Trans,0.4610615763020591
Beer,Whlsl,0.48742893297792445
Beer,Rtail,0.4802670640342177
Beer,Meals,0.4625422719529715
Beer,Banks,0.45454767527573076
Beer,Insur,0.45238351930007115
Beer,RlEst,0.3669958983691473
Beer,Fin,0.45459855912543035
Beer,Other,0.38092905847188796
Smoke,Agric,0.22523282551709906
Smoke,Food,0.39447385661269524
Smoke,Soda,0.2549755155534734
Smoke,Beer,0.27617224163149967
Smoke,Smoke,1.0
Smoke,Toys,0.3029719339992334
Smoke,Fun,0.3286702462514793
Smoke,Books,0.32134177076725456
Smoke,Hshld,0.36350468382445683
Smoke,Clths,0.34052310488271864
Smoke,Hlth,0.30739642562209685
Smoke,MedEq,0.36039962031450007
Smoke,Drugs,0.3481594670984883
Smoke,Chems,0.38504279725451235
Smoke,Rubbr,0.31289708054922455
Smoke,Txtls,0.2966345742054897
Smoke,BldMt,0.3633654099257854
Smoke,Cnstr,0.3094715364630765
Smoke,Steel,0.34426614336841355
Smoke,FabPr,0.2551218103397307
Smoke,Mach,0.3760256851913555
Smoke,ElcEq,0.33610336831986565
Smoke,Autos,0.36825168228572824
Smoke,Aero,0.3333673368363552
Smoke,Ships,0.2535697733501649
Smoke,Guns,0.23469394777926625
Smoke,Gold,0.1033738948542472
Smoke,Mines,0.2385328623675952
Smoke,Coal,0.21205018724774083
Smoke,Oil,0.28976068901617974
Smoke,Util,0.383940792945143
Smoke,Telcm,0.34810455263466356
Smoke,PerSv,0.3203321775723157
Smoke,BusSv,0.3600352653709364
Smoke,Comps,0.3501221926885232
Smoke,Chips,0.340776152693347
Smoke,LabEq,0.34354902483522304
Smoke,Paper,0.3649918705284845
Smoke,Boxes,0.32048122524179995
Smoke,Trans,0.36389082217477636
Smoke,Whlsl,0.36740996746135635
Smoke,Rtail,0.3755286821577542
Smoke,Meals,0.3379666711171104
Smoke,Banks,0.3671646523179303
Smoke,Insur,0.37089458572429373
Smoke,RlEst,0.273957856603978
Smoke,Fin,0.3638659520911541
Smoke,Other,0.28190050588524473
Toys,Agric,0.3769144160241358
Toys,Food,0.5863228194811145
Toys,Soda,0.35244576971755337
Toys,Beer,0.39935204019843795
Toys,Smoke,0.3029719339992334
Toys,Toys,1.0
Toys,Fun,0.5958706383369701
Toys,Books,0.5548653954050059
Toys,Hshld,0.6377430410329858
Toys,Clths,0.6010389568275997
Toys,Hlth,0.5389256708207585
Toys,MedEq,0.6279935723676255
Toys,Drugs,0.5962976396471785
Toys,Chems,0.6227049553531065
Toys,Rubbr,0.5392851190087838
Toys,Txtls,0.5368650443360755
Toys,BldMt,0.6444316201588752
Toys,Cnstr,0.5645877126902916
Toys,Steel,0.5903994461646248
Toys,FabPr,0.4846407111542715
Toys,Mach,0.660370363760734
Toys,ElcEq,0.6163519861671168
Toys,Autos,0.6330057789041007
Toys,Aero,0.5407451581077669
Toys,Ships,0.44009787443334575
Toys,Guns,0.3817252248098899
Toys,Gold,0.18605407075172736
Toys,Mines,0.4241178844589266
Toys,Coal,0.34936869575206486
Toys,Oil,0.49678766031339977
Toys,Util,0.4890330671387701
Toys,Telcm,0.623542728027402
Toys,PerSv,0.5629878508540752
Toys,BusSv,0.6766934542260882
Toys,Comps,0.6515767382368677
Toys,Chips,0.6533192385778532
Toys,LabEq,0.6342173041978388
Toys,Paper,0.5998429931928246
Toys,Boxes,0.5212646773857607
Toys,Trans,0.6239270010979739
Toys,Whlsl,0.6743419153668158
Toys,Rtail,0.6572567287441722
Toys,Meals,0.6165775819250793
Toys,Banks,0.6122311515217579
Toys,Insur,0.5833194759484713
Toys,RlEst,0.5223144014451133
Toys,Fin,0.6365980436527162
Toys,Other,0.5210719801188625
Fun,Agric,0.4241903709876443
Fun,Food,0.652040629613801
Fun,Soda,0.38694551574318314
Fun,Beer,0.42113253238321546
Fun,Smoke,0.3286702462514793
Fun,Toys,0.5958706383369701
Fun,Fun,1.0
Fun,Books,0.6333768159417854
Fun,Hshld,0.7002513507877062
Fun,Clths,0.6539136476609515
Fun,Hlth,0.5840688574118261
Fun,MedEq,0.6781349846374319
Fun,Drugs,0.6492892524588517
Fun,Chems,0.6872531531142292
Fun,Rubbr,0.5959715066197186
Fun,Txtls,0.590817804819144
Fun,BldMt,0.7101764120552746
Fun,Cnstr,0.6342884300255428
Fun,Steel,0.6682431393404211
Fun,FabPr,0.5381091608639674
Fun,Mach,0.7281959789535829
Fun,ElcEq,0.6713511405868243
Fun,Autos,0.7056337247151071
Fun,Aero,0.588434275112629
Fun,Ships,0.49499249431259035
Fun,Guns,0.40978005146885577
Fun,Gold,0.2026107581279509
Fun,Mines,0.4733068674984795
Fun,Coal,0.39798166774987986
Fun,Oil,0.5538575680689023
Fun,Util,0.5426068280167626
Fun,Telcm,0.7014292843638947
Fun,PerSv,0.6355046670807668
Fun,BusSv,0.7455523087019676
Fun,Comps,0.7051433398112599
Fun,Chips,0.7100905050241159
Fun,LabEq,0.6884595850246829
Fun,Paper,0.6687056116540478
Fun,Boxes,0.5743926014423285
Fun,Trans,0.7010992003351503
Fun,Whlsl,0.7365663644553985
Fun,Rtail,0.7360328943270683
Fun,Meals,0.6899704804835383
Fun,Banks,0.6856755201337157
Fun,Insur,0.6670322013040146
Fun,RlEst,0.5767189673665465
Fun,Fin,0.7262190085615668
Fun,Other,0.5646875310062415
Books,Agric,0.4251570477010843
Books,Food,0.6582417832420936
Books,Soda,0.3959356702722835
Books,Beer,0.4032997156948186
Books,Smoke,0.32134177076725456
Books,Toys,0.5548653954050059
Books,Fun,0.6333768159417854
Books,Books,1.0
Books,Hshld,0.7071629720272774
Books,Clths,0.6576389056726708
Books,Hlth,0.5518138627883354
Books,MedEq,0.6319182800027812
Books,Drugs,0.6117970346671482
Books,Chems,0.7061378272698371
Books,Rubbr,0.6085913024334699
Books,Txtls,0.6089336483877007
Books,BldMt,0.7161320501076704
Books,Cnstr,0.6453541600926842
Books,Steel,0.6822027418836796
Books,FabPr,0.549876960806519
Books,Mach,0.7413068961797119
Books,ElcEq,0.6602643538691754
Books,Autos,0.7268323056298721
Books,Aero,0.5744751746226396
Books,Ships,0.5229453592088465
Books,Guns,0.42176109072912127
Books,Gold,0.17628356283794427
Books,Mines,0.460693353404121
Books,Coal,0.40883848671637346
Books,Oil,0.5531394970688716
Books,Util,0.5922786650704609
Books,Telcm,0.6851243091020582
Books,PerSv,0.6340885770449198
Books,BusSv,0.7029330142691264
Books,Comps,0.6488184346369824
Books,Chips,0.6567810829996857
Books,LabEq,0.6588534297155954
Books,Paper,0.7100679835466525
Books,Boxes,0.576319949449697
Books,Trans,0.6980420530381506
Books,Whlsl,0.7189551967511305
Books,Rtail,0.7450193032350032
Books,Meals,0.661305878293934
Books,Banks,0.7128333072762689
Books,Insur,0.6953309617800617
Books,RlEst,0.5815204429842342
Books,Fin,0.7365643247982456
Books,Other,0.516796016202755
Hshld,Agric,0.47425933981322427
Hshld,Food,0.7330195525762931
Hshld,Soda,0.438755483415775
Hshld,Beer,0.47137013314842974
Hshld,Smoke,0.36350468382445683
Hshld,Toys,0.6377430410329858
Hshld,Fun,0.7002513507877062
Hshld,Books,0.7071629720272774
Hshld,Hshld,1.0
Hshld,Clths,0.736238624520074
Hshld,Hlth,0.6322801738413862
Hshld,MedEq,0.7356846334643233
Hshld,Drugs,0.6938095307199854
Hshld,Chems,0.7777209987103827
Hshld,Rubbr,0.6716170605669417
Hshld,Txtls,0.6735033418834221
Hshld,BldMt,0.7951508844182721
Hshld,Cnstr,0.7096323360270885
Hshld,Steel,0.746449333221231
Hshld,FabPr,0.5995337712994729
Hshld,Mach,0.8138638679362749
Hshld,ElcEq,0.7404372869903401
Hshld,Autos,0.7912708935131467
Hshld,Aero,0.6584776535596527
Hshld,Ships,0.5599389809178209
Hshld,Guns,0.4615770581087532
Hshld,Gold,0.2150581158228039
Hshld,Mines,0.5283516366312397
Hshld,Coal,0.43480326983233103
Hshld,Oil,0.6107945214470822
Hshld,Util,0.6280349817225834
Hshld,Telcm,0.7383039564156806
Hshld,PerSv,0.681687377946018
Hshld,BusSv,0.792915990226493
Hshld,Comps,0.7543768700712818
Hshld,Chips,0.7526400854241438
Hshld,LabEq,0.7501532257938931
Hshld,Paper,0.7534540805090384
Hshld,Boxes,0.6375457837489655
Hshld,Trans,0.7760898916553626
Hshld,Whlsl,0.8030978256545901
Hshld,Rtail,0.8185490621498397
